id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2010,Cardano,ADA,cardano,889,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35034753817.478,36061170836.355,False,,8,,,,2023-08-12T18:55:00.000Z,0.292293531122066,114529223.20342413,-18.2425,-0.23251787,-0.60224814,-0.33461148,-13.59503155,6.83271841,-20.78562635,10240431905.302927,0.872,13153208900.49,,2023-08-12T18:55:00.000Z,,,,,,2023-08-13 00:27:40.914294
5426,Solana,SOL,solana,497,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,405970092.05132556,554756238.1407213,True,,9,,,,2023-08-12T18:55:00.000Z,24.74268389564163,239818667.16828457,-23.9076,0.24772581,1.21934472,9.4585718,-2.79426071,65.89516852,18.05535684,10044789658.710484,0.8555,13726158239.45,,2023-08-12T18:55:00.000Z,,,,,,2023-08-13 00:27:40.914294
1958,TRON,TRX,tron,808,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89489842216.51918,89489880936.1277,True,,10,71659659264.0,5542226774.790543,,2023-08-12T18:56:00.000Z,0.07734095907953636,129833352.12172511,-11.3747,-0.04408083,0.57106412,0.17703674,-5.07841923,7.73190535,11.99884263,6921230224.901976,0.5894,6921233219.51,,2023-08-12T18:56:00.000Z,,,,,,2023-08-13 00:27:40.914294
3890,Polygon,MATIC,polygon,802,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,11,,,,2023-08-12T18:56:00.000Z,0.6794138413829411,153670895.73490188,-21.9131,0.05162849,0.22778594,1.91138404,-20.07940249,5.38793394,-20.75890611,6331776280.012377,0.5392,6794138413.83,,2023-08-12T18:56:00.000Z,,,,,,2023-08-13 00:27:40.914294
5994,Shiba Inu,SHIB,shiba-inu,597,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,12,,,,2023-08-12T18:55:00.000Z,1.0700027806560396e-05,656890091.0084788,90.9438,-0.66762881,1.64409536,5.30685889,36.14272592,58.24723751,22.02184347,6306028374.265466,0.537,6308619125.0,,2023-08-12T18:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-13 00:27:40.914294
2,Litecoin,LTC,litecoin,968,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73534089.22743528,84000000.0,False,,13,,,,2023-08-12T18:56:00.000Z,83.56516738802416,189719387.53836152,-14.0546,-0.0077267,0.72430249,0.84406966,-18.18152145,8.13274767,0.88485673,6144888475.016533,0.5233,7019474060.59,,2023-08-12T18:56:00.000Z,,,,,,2023-08-13 00:27:40.914294
6636,Polkadot,DOT,polkadot-new,553,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1215016216.2706158,1344495093.5757957,True,,14,,,,2023-08-12T18:55:00.000Z,5.028293774819244,62703754.84687677,-13.3807,-0.03530629,0.92379706,1.36066822,-8.97136403,9.45313974,-6.0208405,6109458476.57797,0.5203,6760516309.3,,2023-08-12T18:55:00.000Z,,,,,,2023-08-13 00:27:40.914294
4943,Dai,DAI,multi-collateral-dai,2494,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5333946097.506754,5333946097.506754,True,,15,,,,2023-08-12T18:55:00.000Z,0.9994552469938034,68435346.73980382,-17.6064,-0.02387445,-0.0175802,-0.04700192,8.478e-05,-0.0225685,-0.01849057,5331040414.335246,0.454,5331040414.34,,2023-08-12T18:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-08-13 00:27:40.914294
3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1315,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,162305.31768531,162305.31768531,False,,16,,,,2023-08-12T18:56:00.000Z,29421.131294993193,78831851.36663264,-33.7201,-0.07143163,0.27166738,1.31767242,-5.78412266,13.66039763,9.2996434,4775206061.495086,0.4067,4775206061.5,,2023-08-12T18:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-13 00:27:40.914294
11419,Toncoin,TON,toncoin,125,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,17,3414166606.0,4604130210.184694,,2023-08-12T18:55:00.000Z,1.348537063801594,27473993.01059956,18.2057,0.62927678,6.20584809,13.37278242,-0.11569913,-10.76177051,-31.65042707,4628033679.122998,0.3941,6806819756.72,,2023-08-12T18:55:00.000Z,,,,,,2023-08-13 00:27:40.914294
1831,Bitcoin Cash,BCH,bitcoin-cash,748,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19474393.75,19474393.75,False,,18,,,,2023-08-12T18:56:00.000Z,228.04066292452322,113215146.8035053,-44.2254,0.07765647,-0.05687612,0.52589231,-17.35986093,115.4164332,98.57001985,4440953660.803192,0.3782,4788853921.41,,2023-08-12T18:56:00.000Z,,,,,,2023-08-13 00:27:40.914294
5805,Avalanche,AVAX,avalanche,481,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,343824279.6081162,430543729.6081162,False,,19,,,,2023-08-12T18:55:00.000Z,12.426592670812061,67093877.85639128,-18.9517,-0.15277144,0.04941362,0.48684658,-10.87372974,6.0193309,-16.9148096,4272564273.0254536,0.3638,8947146722.98,,2023-08-12T18:55:00.000Z,,,,,,2023-08-13 00:27:40.914294
1975,Chainlink,LINK,chainlink,1289,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'celsius-bankruptcy-estate']",1000000000.0,538099970.4527867,1000000000.0,False,,20,,,,2023-08-12T18:56:00.000Z,7.419621197426235,111205719.8730267,-21.6934,0.01230664,-0.06361955,3.26116347,9.11402292,41.60213833,13.56199617,3992497947.1059265,0.34,7419621197.43,,2023-08-12T18:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-08-13 00:27:40.914294
1,Bitcoin,BTC,bitcoin,10386,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19455381.0,19455381.0,False,,1,,,,2023-08-12T19:05:00.000Z,29410.472144525458,6372426012.75484,-38.0578,0.00383916,0.24497527,1.25972589,-6.01107889,13.60798573,9.31218779,572191940961.6299,48.7326,617619915035.03,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
1027,Ethereum,ETH,ethereum,7228,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120147264.7768211,120147264.7768211,True,,2,,,,2023-08-12T19:05:00.000Z,1847.5341463274324,2394286781.968684,-27.5361,-0.01641087,0.25909537,0.66979024,-6.84858386,6.10863535,2.6414222,221976174263.02017,18.9048,221976174263.02,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
825,Tether USDt,USDT,tether,59314,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83410866925.61348,86684257831.22595,True,,3,,,,2023-08-12T19:05:00.000Z,0.9995599596958463,13607299074.603235,-77.4749,-0.00317172,0.06575498,0.06394149,-0.08818929,-0.02661071,-0.1031222,83374162782.36182,7.1008,86646113264.04,,2023-08-12T19:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-13 00:37:41.988745
1839,BNB,BNB,bnb,1565,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153853055.1455394,153853055.1455394,False,,4,,,,2023-08-12T19:05:00.000Z,240.63265118226437,288316606.2733521,-24.5309,0.02825503,0.70221971,-0.78953296,-4.90056398,0.93440544,-22.87306394,37022068552.16227,3.153,37022068552.16,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
52,XRP,XRP,xrp,1026,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52787284454.0,99988519823.0,False,,5,,,,2023-08-12T19:05:00.000Z,0.6294897763664085,507312521.8801651,-43.8645,-0.00958678,-0.0670042,-0.00908746,-19.93755139,22.01333215,47.86199801,33229055885.93845,2.8301,62948977636.64,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
3408,USD Coin,USDC,usd-coin,13582,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26139012960.465454,26139012960.465454,False,,6,,,,2023-08-12T19:05:00.000Z,1.0001127412343749,1747128629.9237978,-29.474,-0.00695154,-0.00998895,0.00944788,-0.01655271,0.00367437,0.00920757,26141959905.051956,2.2265,26141959905.05,,2023-08-12T19:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-13 00:37:41.988745
74,Dogecoin,DOGE,dogecoin,765,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140562706383.70523,140562706383.70523,True,,7,,,,2023-08-12T19:05:00.000Z,0.07696183083846743,287298820.14964515,27.2586,0.21801259,2.28092967,1.30725146,11.52968624,25.45162565,7.21232913,10817963230.899887,0.9213,10817963230.9,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
2010,Cardano,ADA,cardano,889,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35034753817.478,36061170836.355,False,,8,,,,2023-08-12T19:05:00.000Z,0.2922811363224554,113539958.10328984,-18.7314,-0.1661881,-0.52276579,-0.31082489,-13.61675814,6.79842212,-20.78085826,10239997656.549952,0.8721,13152651134.51,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
5426,Solana,SOL,solana,497,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,405970092.05132556,554756238.1407213,True,,9,,,,2023-08-12T19:05:00.000Z,24.76664322623255,239255053.73699147,-24.4044,0.39248684,1.45600618,9.54520568,-2.78382892,65.85901426,18.26800892,10054516430.355967,0.8564,13739449827.56,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
1958,TRON,TRX,tron,808,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89489842216.51918,89489880936.1277,True,,10,71659659264.0,5541724649.128487,,2023-08-12T19:05:00.000Z,0.07733395198981233,129131733.21091136,-12.3241,-0.01347335,0.53119428,0.12757732,-5.00442268,7.79507907,12.01087894,6920603161.548175,0.5894,6920606155.89,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
3890,Polygon,MATIC,polygon,802,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,11,,,,2023-08-12T19:05:00.000Z,0.6796769009123762,154572261.0739614,-21.2824,0.10477324,0.26949425,1.93457509,-19.85067232,5.47160421,-20.67450935,6334227855.160328,0.5395,6796769009.12,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
5994,Shiba Inu,SHIB,shiba-inu,597,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,12,,,,2023-08-12T19:05:00.000Z,1.0710499918211983e-05,652004922.0550141,89.2245,-0.48035737,2.17383107,4.76798317,36.56052265,58.30570197,22.18809203,6312200080.957003,0.5377,6314793367.26,,2023-08-12T19:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-13 00:37:41.988745
2,Litecoin,LTC,litecoin,968,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73534089.22743528,84000000.0,False,,13,,,,2023-08-12T19:05:00.000Z,83.5428309777005,188350699.89552587,-14.4715,-0.02758982,0.74652606,0.76671262,-18.0989615,8.06472524,0.93631856,6143245987.426773,0.5232,7017597802.13,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
6636,Polkadot,DOT,polkadot-new,553,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1215016216.2706158,1344495093.5757957,True,,14,,,,2023-08-12T19:05:00.000Z,5.027235594747567,62488789.40664276,-14.1087,0.1152273,0.92718093,1.34739877,-8.80342512,9.39458997,-6.00399151,6108172770.631147,0.5202,6759093591.39,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
4943,Dai,DAI,multi-collateral-dai,2494,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5333946097.506754,5333946097.506754,True,,15,,,,2023-08-12T19:05:00.000Z,0.9995489618933097,68357988.59106483,-17.4516,-0.01557424,-0.00489689,-0.03645692,0.00507503,-0.04844445,0.00809653,5331540284.557746,0.4541,5331540284.56,,2023-08-12T19:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-08-13 00:37:41.988745
3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1315,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,162305.31768531,162305.31768531,False,,16,,,,2023-08-12T19:05:00.000Z,29420.494331751408,78379974.91696818,-34.2431,-0.0386004,0.26741125,1.30824883,-5.84353286,13.62737791,9.31270557,4775102678.973775,0.4067,4775102678.97,,2023-08-12T19:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-13 00:37:41.988745
11419,Toncoin,TON,toncoin,125,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,17,3414166606.0,4607036837.460678,,2023-08-12T19:05:00.000Z,1.3493884069290432,27337853.27060558,17.4234,0.80349629,6.21426002,13.22414747,0.4079911,-10.73036939,-31.75151948,4630955396.86594,0.3944,6811116960.98,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
1831,Bitcoin Cash,BCH,bitcoin-cash,748,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19474393.75,19474393.75,False,,18,,,,2023-08-12T19:05:00.000Z,228.012290638953,112602290.23546113,-44.2274,0.1114775,0.02397635,0.55547803,-17.27654346,115.38102968,98.65154728,4440401127.74241,0.3782,4788258103.42,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
5805,Avalanche,AVAX,avalanche,481,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,343824279.6081162,430543729.6081162,False,,19,,,,2023-08-12T19:05:00.000Z,12.419056195422348,66767211.44842421,-19.653,-0.12308591,0.00294816,0.385612,-11.21000215,5.96912319,-16.94918887,4269973049.803801,0.3637,8941720460.7,,2023-08-12T19:05:00.000Z,,,,,,2023-08-13 00:37:41.988745
1975,Chainlink,LINK,chainlink,1289,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'celsius-bankruptcy-estate']",1000000000.0,538099970.4527867,1000000000.0,False,,20,,,,2023-08-12T19:05:00.000Z,7.414150586032247,110328888.0880625,-22.2412,-0.03361854,-0.0310153,3.10343411,9.0462831,41.50015556,13.55710119,3989554211.276463,0.3398,7414150586.03,,2023-08-12T19:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-08-13 00:37:41.988745
1,Bitcoin,BTC,bitcoin,10386,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19455381.0,19455381.0,False,,1,,,,2023-08-12T19:16:00.000Z,29408.531964118232,6347836987.176115,-38.2392,-0.00041024,0.31136216,1.24368228,-6.28622908,13.60193496,9.21560333,572154194012.5985,48.7272,617579171246.48,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
1027,Ethereum,ETH,ethereum,7228,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120147264.7768211,120147264.7768211,True,,2,,,,2023-08-12T19:16:00.000Z,1847.4483993582883,2385399390.7861667,-27.8477,-0.00369678,0.35894948,0.64929233,-7.10618211,6.08866508,2.69927939,221965871999.2146,18.904,221965871999.21,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
825,Tether USDt,USDT,tether,59314,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83410866925.61348,86684257831.22595,True,,3,,,,2023-08-12T19:16:00.000Z,0.9995607760220174,13585544398.213917,-17.6041,-0.00319619,0.06800387,0.06831115,-0.12169375,-0.02112223,-0.08685416,83374230872.83543,7.1005,86646184026.67,,2023-08-12T19:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-13 00:47:43.580765
1839,BNB,BNB,bnb,1565,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153853055.1455394,153853055.1455394,False,,4,,,,2023-08-12T19:16:00.000Z,240.719194706703,289037785.19305617,-23.9102,0.0805228,0.77236183,-0.72172997,-5.07135144,0.93563516,-22.8118259,37035383537.80022,3.1542,37035383537.8,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
52,XRP,XRP,xrp,1026,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52787284454.0,99988519823.0,False,,5,,,,2023-08-12T19:16:00.000Z,0.6294652112031064,506114675.42874545,-43.9166,0.01254179,0.11751774,0.09469787,-22.6336036,21.81276827,47.90178162,33227759157.675564,2.8298,62946521120.31,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
